title,abstract,label
"Characteristics of influenza H13N8 subtype virus firstly isolated from Qinghai Lake Region, China","1. Virol J. 2017 Sep 18;14(1):180. doi: 10.1186/s12985-017-0842-1.

Characteristics of influenza H13N8 subtype virus firstly isolated from Qinghai 
Lake Region, China.

Dong J(1), Bo H(1), Zhang Y(1), Dong L(1), Zou S(1), Huang W(1), Liu J(1), Wang 
D(2), Shu Y(3).

Author information:
(1)National Institute for Viral Disease Control and Prevention, China Center for 
Disease Control and Prevention, Key Laboratory for Medical Virology, National 
Health and Family Planning Commission, 155 Changbai Road, Changping District, 
Beijing, 102206, China.
(2)National Institute for Viral Disease Control and Prevention, China Center for 
Disease Control and Prevention, Key Laboratory for Medical Virology, National 
Health and Family Planning Commission, 155 Changbai Road, Changping District, 
Beijing, 102206, China. dayanwang@cnic.org.cn.
(3)National Institute for Viral Disease Control and Prevention, China Center for 
Disease Control and Prevention, Key Laboratory for Medical Virology, National 
Health and Family Planning Commission, 155 Changbai Road, Changping District, 
Beijing, 102206, China. yshu@cnic.org.cn.

BACKGROUND: Since the highly pathogenic H5N1 influenza caused thousands of 
deaths of wild bird in this area in 2005, Qinghai Lake in China has become a hot 
spot for study of the influence of avian influenza to migratory wild birds. 
However, the ecology and evolution of low pathogenic avian influenza virus in 
this region are limited. This project-based avian influenza surveillance in 
Qinghai lake region was initiated in year 2012.
METHOD: Samples of wild bird feces and lake surface water were collected in 
Qinghai Lake in year 2012.Virus isolation was conducted on embryonated chicken 
eggs. The influenza A virus was determined by rRT-PCR. Virus sequences were 
acquired by deep sequencing. The phylogenetic correlation and molecular 
characteristics of the viruses were analyzed. The virus growth and infection 
features, receptor binding preference were studied, and pathogenicity in vitro 
as well as.
RESULTS: Two H13N8 subtype influenza viruses were isolated. The viruses are 
phylogenetically belong to Eurasian lineage. Most of the genes are associated 
with gull origin influenza virus except PB1 gene, which is most probably derived 
from Anseriformes virus. The evidence of interspecies reassortment was 
presented. The two viruses have limited growth capacity on MDCK and A549 cells 
while grow well in embryonated eggs. The dual receptor binding features of the 
two viruses was shown up. The low pathogenic features were determined by trypsin 
dependence plaque formation assay.
CONCLUSIONS: The two H13N8 subtype influenza viruses are highly associated with 
gull origin. The interspecies reassortment of H13 subtype virus among 
Anseriforme sand Charadriiformes wild birds emphasizes the importance of 
strengthening avian influenza surveillance in this region. This study is helpful 
to understand the ecology, evolution and transmission pattern of H13 subtype 
influenza virus globally.

DOI: 10.1186/s12985-017-0842-1
PMCID: PMC5604506
PMID: 28923071 [Indexed for MEDLINE]

Conflict of interest statement: ETHICS APPROVAL AND CONSENT TO PARTICIPATE: Not 
applicable. CONSENT FOR PUBLICATION: Not applicable. COMPETING INTERESTS: The 
authors declare that they have no competing interests. PUBLISHER’S NOTE: 
Springer Nature remains neutral with regard to jurisdictional claims in 
published maps and institutional affiliations.",0
Polymorphisms affecting the gE and gI proteins partly contribute to the virulence of a newly-emergent highly virulent Chinese pseudorabies virus,"1. Virology. 2018 Jun;519:42-52. doi: 10.1016/j.virol.2018.03.024. Epub 2018 Apr
7.

Polymorphisms affecting the gE and gI proteins partly contribute to the 
virulence of a newly-emergent highly virulent Chinese pseudorabies virus.

Dong J(1), Gu Z(1), Jin L(2), Lv L(1), Wang J(3), Sun T(1), Bai J(1), Sun H(1), 
Wang X(1), Jiang P(4).

Author information:
(1)Key Laboratory of Animal Diseases Diagnostic and Immunology, Ministry of 
Agriculture, College of Veterinary Medicine, Nanjing Agricultural University, 
Nanjing 210095, China.
(2)Department of Biomedical Sciences, College of Veterinary Medicine, Oregon 
State University, Corvallis, OR 97331, USA.
(3)National Veterinary Biological Medicine Engineering Research Center, Nanjing 
210014, China.
(4)Key Laboratory of Animal Diseases Diagnostic and Immunology, Ministry of 
Agriculture, College of Veterinary Medicine, Nanjing Agricultural University, 
Nanjing 210095, China; Jiangsu Co-Innovation Center for Prevention and Control 
of Important Animal Infectious Diseases and Zoonosis, Yangzhou University, 
Yangzhou, China. Electronic address: jiangp@njau.edu.cn.

An outbreak of a highly virulent pseudorabies virus strain, ZJ01, occurred in 
PRV-vaccinated pigs in China in 2011. In this study, ZJ01 caused fatal diseases, 
while the Chinese prototypic PRV strain LA caused mild respiratory disorders. 
Full-genome sequencing results indicate the two viruses can be classified into 
two sub-clusters that distinct from traditional European and US strains. To 
examine the potential role of the gE and gI proteins in ZJ01 virulence, we 
generated several recombinant viruses. In two chimeric viruses (rZJ01-LA/gEI and 
rLA-ZJ01/gEI), the gE and gI genes were swapped using corresponding genes from 
ZJ01 and LA. rZJ01-LA/gEI and the parental virus rZJ01 retained high virulence 
in piglets, although the survival time for rZJ01-LA/gEI infected piglets was 
obviously prolonged. In contrast, rLA-ZJ01/gEI exhibited higher virulence than 
its parental virus rLA. We conclude that changes in gE and gI proteins partly 
contribute to the enhanced virulence of ZJ01 strain.

Copyright © 2018 Elsevier Inc. All rights reserved.

DOI: 10.1016/j.virol.2018.03.024
PMID: 29631175 [Indexed for MEDLINE]",0
A new recombined porcine reproductive and respiratory syndrome virus virulent strain in China,"1. J Vet Sci. 2018 Jan 31;19(1):89-98. doi: 10.4142/jvs.2018.19.1.89.

A new recombined porcine reproductive and respiratory syndrome virus virulent 
strain in China.

Dong JG(1)(2), Yu LY(1), Wang PP(1), Zhang LY(1), Liu YL(1), Liang PS(1), Song 
CX(1).

Author information:
(1)Animal Science College & National Engineering Center for Swine Breeding 
Industry, South China Agriculture University, Guangzhou 510642, China.
(2)School of Animal Husbandry and Medical Engineering, Xinyang Agriculture and 
Forestry University, Xinyang 464000, China.

Porcine reproductive and respiratory syndrome (PRRS) is one of the most 
important swine diseases worldwide. In the present study, a new virulent strain 
of PRRS virus (PRRSV), GDsg, was isolated in Guangdong province, China, and 
caused high fever, high morbidity, and high mortality in sows and piglets. The 
genome of this new strain was 15,413 nucleotides (nt) long, and comparative 
analysis revealed that GDsg shared 82.4% to 94% identity with type 2 PRRSV 
strains, but only 61.5% identity with type 1 PRRSV Lelystad virus strain. 
Phylogenetic analysis indicated that type 2 PRRSV isolates include five 
subgenotypes (I, II, III, IV, and V), which are represented by NADC30, VR-2332, 
GM2, CH-1a, and HuN4, respectively. Moreover, GDsg belongs to a newly emerging 
type 2 PRRSV subgenotype III. More interestingly, the newly isolated GDsg strain 
has multiple discontinuous nt deletions, 131 (19 + 18 + 94) at position 
1404-1540 and a 107 nt insertion in the NSP2 region. Most importantly, the GDsg 
strain was identified as a virus recombined between low pathogenic field strain 
QYYZ and vaccine strain JXA1-P80. In conclusion, a new independent subgenotype 
and recombinant PRRSV strain has emerged in China and could be a new threat to 
the swine industry of China.

DOI: 10.4142/jvs.2018.19.1.89
PMCID: PMC5799404
PMID: 28693303 [Indexed for MEDLINE]

Conflict of interest statement: Conflict of Interest: The authors declare no 
conflicts of interest.",0
Dynamic Co-evolution and Interaction of Avian Leukosis Virus Genetic Variants and Host Immune Responses,"1. Front Microbiol. 2017 Jun 26;8:1168. doi: 10.3389/fmicb.2017.01168.
eCollection  2017.

Dynamic Co-evolution and Interaction of Avian Leukosis Virus Genetic Variants 
and Host Immune Responses.

Dong X(1), Meng F(1), Hu T(2), Ju S(1), Li Y(1), Sun P(1), Wang Y(1), Chen W(1), 
Zhang F(1), Su H(1), Li S(1), Cui H(1), Chen J(1), Xu S(1), Fang L(1), Luan 
H(1), Zhang Z(2), Chang S(1), Li J(1), Wang L(1), Zhao P(1), Shi W(2), Cui Z(1).

Author information:
(1)College of Veterinary Medicine, Shandong Agricultural UniversityTaian, China.
(2)Institute of Pathogen Biology, Taishan Medical CollegeTaian, China.

Subgroup J avian leukosis virus (ALV-J), a typical retrovirus, is characterized 
of existence of a cloud of diverse variants and considerable genetic diversity. 
Previous studies describing the evolutionary dynamics of ALV-J genetic variants 
mainly focused on the early infection period or few randomly selected clones. 
Here, we inoculated 30 specific-pathogen-free chickens with the same founder 
ALV-J stock of known genetic background. Six (three antibody positive and three 
antibody negative) chickens were selected among 15 chickens with viremia. 
Viruses were serially isolated in 36 weeks and then sequenced using MiSeq 
high-throughput sequencing platform. This produced the largest ALV-J dataset to 
date, composed of more than three million clean reads. Our results showed that 
host humoral immunity could greatly enhance the genetic diversity of ALV-J 
genetic variants. In particular, selection pressures promoted a dynamic 
proportional changes in ALV-J genetic variants frequency. Cross-neutralization 
experiment showed that along with the change of the dominant variant, the 
antibody titers specific to infectious clones corresponding to the most dominant 
variants in weeks 12 and 28 have also changed significantly in sera collected in 
weeks 16 and 32. In contrast, no shift of dominant variant was observed in 
antibody-negative chickens. Moreover, we identified a novel hypervariable region 
in the gp85 gene. Our study reveals the interaction between ALV-J and the host, 
which could facilitate the development of vaccines and antiviral drugs.

DOI: 10.3389/fmicb.2017.01168
PMCID: PMC5483431
PMID: 28694798",0
Phylogenetic analysis of rotavirus A NSP2 gene sequences and evidence of intragenic recombination,"1. Infect Genet Evol. 2011 Oct;11(7):1602-7. doi: 10.1016/j.meegid.2011.05.024. 
Epub 2011 Jun 13.

Phylogenetic analysis of rotavirus A NSP2 gene sequences and evidence of 
intragenic recombination.

Donker NC(1), Boniface K, Kirkwood CD.

Author information:
(1)Enteric Virus Group, Murdoch Childrens Research Institute, Royal Childrens 
Hospital, Parkville, Victoria 3052, Australia. ncdonker@students.latrobe.edu.au

The rotavirus non-structural protein NSP2 is one of the earliest and most 
abundant viral proteins produced during infection. This protein has multiple 
essential roles in the replication cycle involving RNA binding, viroplasm 
formation, helicase and can hydrolyse the γ-phosphate of RNA and NTPs acting as 
an RTPase and NTPase. In studying sequences from rotavirus strains isolated in 
Australia between 1984 and 2009, the NSP2 gene was seen to be highly conserved 
and clustered with defined NSP2 genotypes N1 and N2 according to the full genome 
based rotavirus classification system. Phylogenetic analysis indicated that NSP2 
gene sequences isolated from Australian rotavirus strains formed four distinct 
lineages. Temporal variation was observed in several clusters during the 26 year 
period, with lineage D identified throughout the entire study period and lineage 
A only detected since 1999. Phylogenetic analysis and dendrograms identified 
NSP2 genes that exhibited reassortment between different virus VP7 genotypes, as 
well as a sequence from a human strain that grouped closely with the NSP2 genes 
of bovine rotavirus strains. This study also identified a sequence that fell 
between lineages and exhibited evidence of recombination, the first time that 
intergenic recombination has been detected in a NSP2 gene sequence. This study 
increases the understanding of the evolution mechanisms of NSP2 in view of 
improved vaccine design.

Copyright © 2011 Elsevier B.V. All rights reserved.

DOI: 10.1016/j.meegid.2011.05.024
PMID: 21689784 [Indexed for MEDLINE]",0
The art of culture: Developing cell lines,"<jats:p>Immortalized cell lines are critical for biomedical research, but establishing new lines can be tricky and frustrating. Researchers who've succeeded at it recommend a combination of old and new tools and techniques.</jats:p>",0
Assessing the Diversity of Rodent-Borne Viruses: Exploring of High-Throughput Sequencing and Classical Amplification/Sequencing Approaches,"1. Adv Virus Res. 2017;99:61-108. doi: 10.1016/bs.aivir.2017.08.002. Epub 2017
Sep  28.

Assessing the Diversity of Rodent-Borne Viruses: Exploring of High-Throughput 
Sequencing and Classical Amplification/Sequencing Approaches.

Drewes S(1), Straková P(2), Drexler JF(3), Jacob J(4), Ulrich RG(5).

Author information:
(1)Institute of Novel and Emerging Infectious Diseases, 
Friedrich-Loeffler-Institut, Greifswald-Insel Riems, Germany.
(2)Institute of Vertebrate Biology v.v.i., Academy of Sciences, Brno, Czech 
Republic.
(3)Charité-Universitätsmedizin Berlin, Corporate Member of Freie Universität 
Berlin, Humboldt-Universität zu Berlin, and Berlin Institute of Health, 
Institute of Virology, Berlin, Germany; German Center for Infection Research 
(DZIF), Germany.
(4)Julius Kühn-Institute, Federal Research Centre for Cultivated Plants, 
Institute for Plant Protection in Horticulture and Forests, Vertebrate Research, 
Münster, Germany.
(5)Institute of Novel and Emerging Infectious Diseases, 
Friedrich-Loeffler-Institut, Greifswald-Insel Riems, Germany; German Center for 
Infection Research (DZIF), Partner site Hamburg-Luebeck-Borstel-Insel Riems, 
Greifswald-Insel Riems, Germany. Electronic address: rainer.ulrich@fli.de.

Rodents are distributed throughout the world and interact with humans in many 
ways. They provide vital ecosystem services, some species are useful models in 
biomedical research and some are held as pet animals. However, many rodent 
species can have adverse effects such as damage to crops and stored produce, and 
they are of health concern because of the transmission of pathogens to humans 
and livestock. The first rodent viruses were discovered by isolation approaches 
and resulted in break-through knowledge in immunology, molecular and cell 
biology, and cancer research. In addition to rodent-specific viruses, 
rodent-borne viruses are causing a large number of zoonotic diseases. Most 
prominent examples are reemerging outbreaks of human hemorrhagic fever disease 
cases caused by arena- and hantaviruses. In addition, rodents are reservoirs for 
vector-borne pathogens, such as tick-borne encephalitis virus and Borrelia spp., 
and may carry human pathogenic agents, but likely are not involved in their 
transmission to human. In our days, next-generation sequencing or 
high-throughput sequencing (HTS) is revolutionizing the speed of the discovery 
of novel viruses, but other molecular approaches, such as generic RT-PCR/PCR and 
rolling circle amplification techniques, contribute significantly to the rapidly 
ongoing process. However, the current knowledge still represents only the tip of 
the iceberg, when comparing the known human viruses to those known for rodents, 
the mammalian taxon with the largest species number. The diagnostic potential of 
HTS-based metagenomic approaches is illustrated by their use in the discovery 
and complete genome determination of novel borna- and adenoviruses as causative 
disease agents in squirrels. In conclusion, HTS, in combination with 
conventional RT-PCR/PCR-based approaches, resulted in a drastically increased 
knowledge of the diversity of rodent viruses. Future improvements of the used 
workflows, including bioinformatics analysis, will further enhance our knowledge 
and preparedness in case of the emergence of novel viruses. Classical 
virological and additional molecular approaches are needed for genome annotation 
and functional characterization of novel viruses, discovered by these 
technologies, and evaluation of their zoonotic potential.

© 2017 Elsevier Inc. All rights reserved.

DOI: 10.1016/bs.aivir.2017.08.002
PMID: 29029730 [Indexed for MEDLINE]",0
Bats host major mammalian paramyxoviruses,"1. Nat Commun. 2012 Apr 24;3:796. doi: 10.1038/ncomms1796.

Bats host major mammalian paramyxoviruses.

Drexler JF(1), Corman VM, Müller MA, Maganga GD, Vallo P, Binger T, Gloza-Rausch 
F, Cottontail VM, Rasche A, Yordanov S, Seebens A, Knörnschild M, Oppong S, Adu 
Sarkodie Y, Pongombo C, Lukashev AN, Schmidt-Chanasit J, Stöcker A, Carneiro AJ, 
Erbar S, Maisner A, Fronhoffs F, Buettner R, Kalko EK, Kruppa T, Franke CR, 
Kallies R, Yandoko ER, Herrler G, Reusken C, Hassanin A, Krüger DH, Matthee S, 
Ulrich RG, Leroy EM, Drosten C.

Author information:
(1)Institute of Virology, University of Bonn Medical Centre, Bonn 53127, 
Germany.

Erratum in
    Nat Commun. 2014;5:3032. Cottontail, Veronika M [added]; Knörnschild, Mirjam 
[added].

The large virus family Paramyxoviridae includes some of the most significant 
human and livestock viruses, such as measles-, distemper-, mumps-, 
parainfluenza-, Newcastle disease-, respiratory syncytial virus and 
metapneumoviruses. Here we identify an estimated 66 new paramyxoviruses in a 
worldwide sample of 119 bat and rodent species (9,278 individuals). Major 
discoveries include evidence of an origin of Hendra- and Nipah virus in Africa, 
identification of a bat virus conspecific with the human mumps virus, detection 
of close relatives of respiratory syncytial virus, mouse pneumonia- and canine 
distemper virus in bats, as well as direct evidence of Sendai virus in rodents. 
Phylogenetic reconstruction of host associations suggests a predominance of host 
switches from bats to other mammals and birds. Hypothesis tests in a maximum 
likelihood framework permit the phylogenetic placement of bats as tentative 
hosts at ancestral nodes to both the major Paramyxoviridae subfamilies 
(Paramyxovirinae and Pneumovirinae). Future attempts to predict the emergence of 
novel paramyxoviruses in humans and livestock will have to rely fundamentally on 
these data.

DOI: 10.1038/ncomms1796
PMCID: PMC3343228
PMID: 22531181 [Indexed for MEDLINE]

Conflict of interest statement: The authors declare no competing financial 
interests.",0
Bats Worldwide Carry Hepatitis E Virus-Related Viruses That Form a Putative Novel Genus within the Family Hepeviridae,"<jats:title>ABSTRACT</jats:title><jats:p>Hepatitis E virus (HEV) is one of the most common causes of acute hepatitis in tropical and temperate climates. Tropical genotypes 1 and 2 are associated with food-borne and waterborne transmission. Zoonotic reservoirs (mainly pigs, wild boar, and deer) are considered for genotypes 3 and 4, which exist in temperate climates. In view of the association of several zoonotic viruses with bats, we analyzed 3,869 bat specimens from 85 different species and from five continents for hepevirus RNA. HEVs were detected in African, Central American, and European bats, forming a novel phylogenetic clade in the family<jats:named-content content-type=""genus-species"">Hepeviridae</jats:named-content>. Bat hepeviruses were highly diversified and comparable to human HEV in sequence variation. No evidence for the transmission of bat hepeviruses to humans was found in over 90,000 human blood donations and individual patient sera. Full-genome analysis of one representative virus confirmed formal classification within the family<jats:named-content content-type=""genus-species"">Hepeviridae</jats:named-content>. Sequence- and distance-based taxonomic evaluations suggested that bat hepeviruses constitute a distinct genus within the family<jats:named-content content-type=""genus-species"">Hepeviridae</jats:named-content>and that at least three other genera comprising human, rodent, and avian hepeviruses can be designated. This may imply that hepeviruses invaded mammalian hosts nonrecently and underwent speciation according to their host restrictions. Human HEV-related viruses in farmed and peridomestic animals might represent secondary acquisitions of human viruses, rather than animal precursors causally involved in the evolution of human HEV.</jats:p>",0
Complete nucleotide sequence of a Chinese serotype Asia1 vaccine strain of foot-and-mouth disease virus,"1. Virus Genes. 2007 Dec;35(3):635-42. doi: 10.1007/s11262-007-0126-8. Epub 2007 
Jul 6.

Complete nucleotide sequence of a Chinese serotype Asia1 vaccine strain of 
foot-and-mouth disease virus.

Du J(1), Chang H, Cong G, Shao J, Lin T, Shang Y, Liu Z, Liu X, Cai X, Xie Q.

Author information:
(1)Key Laboratory of Animal Virology of the Ministry of Agriculture, State Key 
Laboratory of Veterinary Etiological Biology, Lanzhou Veterinary Research 
Institute, Chinese Academy of Agricultural Sciences, Lanzhou 730046, China.

The full-length nucleotide sequence of the Chinese vaccine strain Asia1/YNBS/58 
of foot-and-mouth disease virus (FMDV) was determined. The results showed that 
the complete genome of YNBS/58 is 8,164 nucleotides (nt) in length including a 
1,061-nt 5' untranslated region (UTR), a 6,990-nt open reading frame (ORF), and 
a 113-nt 3' UTR. Genome sequences of Asia1/YNBS/58 and other known FMDV strains 
were compared. The homology analysis indicated that non-structural proteins are 
more conserved than structural proteins in FMDV and that the 5' UTR is more 
conserved than the 3' UTR. Phylogenetic analysis revealed that Asia1/YNBS/58 is 
clustered in the Asia1 serotype and is linked to three other isolates, 
Asia1/IND/63/72, Asia1/3kimron/63, and Asia1/2ISRL/63, suggesting that they have 
a close genetic relationship. The VP1-, VP2-, and VP3-based phylogenetic trees 
divided into distinct clusters according to the different serotypes, while other 
gene-based phylogenetic trees exhibited some degree of intercrossing among 
serotypes. According to the nucleotide similarities between Asia1/YNBS/58 and 
two recent Chinese Asia1 isolates, Asia1/HKN/05, and Asia1/JS/05, each forms a 
distinct genotype. This study is the first description of the full-length 
genomic sequence of FMDV Chinese serotype Asia1.

DOI: 10.1007/s11262-007-0126-8
PMID: 17619135 [Indexed for MEDLINE]",0
Distribution and characteristics of rodent picornaviruses in China,"<jats:title>Abstract</jats:title><jats:p>Rodents are important reservoir hosts of many important zoonotic viruses. The family Picornaviridae contains clinically important pathogens that infect humans and animals, and increasing numbers of rodent picornaviruses have recently been associated with zoonoses. We collected 574 pharyngeal and anal swab specimens from 287 rodents of 10 different species from eight representative regions of China from October 2013 to July 2015. Seven representative sequences identified from six rodent species were amplified as full genomes and classified into four lineages. Three lineage 1 viruses belonged to a novel genus of picornaviruses and was more closely related to Hepatovirus than to others genera of picornaviruses based on aa homology. Lineage 2, lineage 3, and lineage 4 viruses belonged to the genera Rosavirus, Hunnivirus, and Enterovirus, respectively, representing new species. According to both phylogenetic and identity analyses, Lineage 2 viruses had a close relationship with rosavirus 2 which was recovered from the feces of a child in Gambia and Lineage 3 viruses had a close relationship with domestic animal Hunnivirus. Lineage 4 viruses provide the first evidence of these enteroviruses and their evolution in rodent hosts in China.</jats:p>",0
Molecular Evolution and Emergence of H5N6 Avian Influenza Virus in Central China,"<jats:title>ABSTRACT</jats:title>
          <jats:p>H5N6 avian influenza virus (AIV) has posed a potential threat to public health since its emergence in China in 2013. To understand the evolution and emergence of H5N6 AIV in the avian population, we performed molecular surveillance of live poultry markets (LPMs) in Wugang Prefecture, Hunan Province, in central China, during 2014 and 2015. Wugang Prefecture is located on the Eastern Asian-Australian migratory bird flyway, and a human death due to an H5N6 virus was reported in the prefecture on 21 November 2016. In total, we sampled and sequenced the complete genomes of 175 H5N6 AIVs. Notably, our analysis revealed that H5N6 AIVs contain at least six genotypes arising from segment reassortment, including a rare variant that possesses an HA gene derived from H5N1 clade 2.3.2 and a novel NP gene that has its origins with H7N3 viruses. In addition, phylogenetic analysis revealed that genetically similar H5N6 AIVs tend to cluster according to their geographic regions of origin. These results help to reveal the evolutionary behavior of influenza viruses prior to their emergence in humans.</jats:p>
          <jats:p>
            <jats:bold>IMPORTANCE</jats:bold>
            The newly emerged H5N6 influenza A virus has caused more than 10 human deaths in China since 2013. In November 2016, a human death due to an H5N6 virus, in Wugang Prefecture, Hunan Province, was confirmed by the WHO. To better understand the evolution and emergence of H5N6 viruses, we surveyed live poultry markets (LPMs) in Wugang Prefecture before the reported human death, with a focus on revealing the diversity and genomic origins of H5N6 in birds during 2014 and 2015. In general, H5N6 viruses in this region were most closely related to H5N1 clade 2.3.4.4, with the exception of one virus with an HA gene derived from clade 2.3.2 such that it represents a novel reassortant. Clearly, the ongoing surveillance of LPMs is central to monitoring the emergence of pathogenic influenza viruses.
          </jats:p>",0
"Identification, phylogenetic evolutionary analysis of GDQY orf virus isolated from Qingyuan City, Guangdong Province, southern China","1. Gene. 2015 Jan 25;555(2):260-8. doi: 10.1016/j.gene.2014.11.016. Epub 2014 Nov
 12.

Identification, phylogenetic evolutionary analysis of GDQY orf virus isolated 
from Qingyuan City, Guangdong Province, southern China.

Duan C(1), Liao M(2), Wang H(2), Luo X(2), Shao J(3), Xu Y(2), Li W(4), Hao 
W(4), Luo S(5).

Author information:
(1)Laboratory of Clinical, Sun Yat-Sen Memorial Hospital, Sun Yat-Sen 
University, Guangzhou 510120, People's Republic of China; Guangdong Provincial 
Key Laboratory of Malignant Tumor Epigenetics and Gene Regulation, The Sun 
Yat-Sen Memorial Hospital, Sun Yat-Sen University, Guangzhou 510120, People's 
Republic of China. Electronic address: 1725012289@qq.com.
(2)Laboratory of Clinical, Sun Yat-Sen Memorial Hospital, Sun Yat-Sen 
University, Guangzhou 510120, People's Republic of China; Guangdong Provincial 
Key Laboratory of Malignant Tumor Epigenetics and Gene Regulation, The Sun 
Yat-Sen Memorial Hospital, Sun Yat-Sen University, Guangzhou 510120, People's 
Republic of China.
(3)Laboratory of Clinical, Sun Yat-Sen Memorial Hospital, Sun Yat-Sen 
University, Guangzhou 510120, People's Republic of China; Medical Research 
Center, The Sun Yat-Sen Memorial Hospital, Sun Yat-Sen University, Guangzhou 
510120, People's Republic of China.
(4)School of Biotechnology, Southern Medical University, Guangzhou 510515, 
People's Republic of China.
(5)School of Biotechnology, Southern Medical University, Guangzhou 510515, 
People's Republic of China. Electronic address: shluo815@yahoo.com.

Infection with the orf virus (ORFV) leads to contagious ecthyma, also called 
contagious pustular dermatitis, which usually affects sheep, goats and other 
small ruminants. It has a great distribution throughout the world and has also 
been reported to infect humans. Though many strains have been isolated from 
differing parts of mainland China, rarely has any strain been reported from the 
southern provinces of China. We studied a case of orf virus infection that 
occurred at Qingyuan City, Guangdong Province in southern China. An orf virus 
strain, GDQY, was successfully isolated and identified through cell culture 
techniques and transmission electron microscopy. Complete genes of ORFV011, 
ORFV059, ORFV106 and ORFV107 were amplified for the sequence analysis based on 
their nucleotide or amino acid level. In order to discuss the genetic variation, 
precise sequences were used to compare to other reference strains isolated from 
different districts or countries. Phylogenetic trees based on those strains were 
built up and evolutionary distances were calculated based on the alignment of 
their complete sequences. The typical structure of the orf virus was observed in 
cell-culture suspensions inoculated with GDQY, and the full-length of four genes 
was amplified and sequenced. Phylogenetic analysis indicated that GDQY is 
homologous to FJ-DS and CQ/WZ on ORFV011 nucleotides. ORFV059 may be more 
variable than ORFV011 based on the comparison between GDQY and other isolates. 
Genetic studies of ORFV106 and 107 are reported for the first time in the 
presented study.

Published by Elsevier B.V.

DOI: 10.1016/j.gene.2014.11.016
PMID: 25447901 [Indexed for MEDLINE]",0
Isolation and characterization of influenza A virus (subtype H5N1) that caused the first highly pathogenic avian influenza outbreak in chicken in Bhutan,"1. Vet Microbiol. 2012 Feb 24;155(1):100-5. doi: 10.1016/j.vetmic.2011.08.002.
Epub  2011 Aug 7.

Isolation and characterization of influenza A virus (subtype H5N1) that caused 
the first highly pathogenic avian influenza outbreak in chicken in Bhutan.

Dubey SC(1), Dahal N, Nagarajan S, Tosh C, Murugkar HV, Rinzin K, Sharma B, Jain 
R, Katare M, Patil S, Khandia R, Syed Z, Tripathi S, Behera P, Kumar M, Kulkarni 
DD, Krishna L.

Author information:
(1)High Security Animal Disease Laboratory, Indian Veterinary Research 
Institute, ICAR, Anand Nagar, Bhopal 462021, Madhya Pradesh, India.

We characterized Influenza A/H5N1 virus that caused the first outbreak of highly 
pathogenic avian influenza (HPAI) in chickens in Bhutan in 2010. The virus was 
highly virulent to chicken, killing them within two days of the experimental 
inoculation with an intravenous pathogenicity index (IVPI) of 2.88. For genetic 
and phylogenetic analyses, complete genome sequencing of 4 viral isolates was 
carried out. The isolates revealed multiple basic amino acids at their 
hemagglutinin (HA) cleavage site, similar to other ""Qinghai-like"" H5N1 isolates. 
The receptor-binding site of HA molecule contained avian-like amino acids 
((222)Q and (224)G). The isolates also contained amino acid residue K at 
position 627 of the PB2 protein, and other markers in NS 1 and PB1 proteins, 
highlighting the risk to mammals. However, the isolates were sensitive to 
influenza drugs presently available in the market. The sequence analysis 
indicated that the Bhutan viruses shared 99.1-100% nucleotide homology in all 
the eight genes among themselves and 2010 chicken isolate from Bangladesh 
(A/chicken/Bangladesh/1151-11/2010) indicating common progenitor virus. The 
phylogenetic analysis indicated that the Bhutan isolates belonged to sub-clade 
2.2.3 (EMA 3) and shared common progenitor virus with the 2010 Bangladesh virus. 
Based on the evidence of phylogeny and molecular markers, it could be concluded 
that the outbreaks in Bhutan and Bangladesh in 2010 were due to independent 
introductions of the virus probably through migratory birds.

Copyright © 2011 Elsevier B.V. All rights reserved.

DOI: 10.1016/j.vetmic.2011.08.002
PMID: 21885216 [Indexed for MEDLINE]",0
Characterization of a new genotype and serotype of infectious bronchitis virus in Western Africa,"<jats:p>Between 2002 and 2007, more than 1000 chickens from commercial farms, live bird markets and backyard farms in Nigeria and Niger were tested for the presence of the infectious bronchitis virus (IBV) genome. Phylogenetic analysis of full-length sequences of the spike 1 (<jats:italic>S1</jats:italic>) gene revealed a new genotype of IBV that we refer to as ‘IBADAN’. The minimum genetic distance to the closest ‘non-IBADAN’ strains (UK/7/93 at the nucleotide level; H120 and M41 at the amino acid level) reached 24 and 32 % at the nucleotide and amino acid levels, respectively. The full genome of the IBADAN reference strain (NGA/A116E7/2006) had a genetic distance of 9.7–16.4 % at the nucleotide level with all available fully sequenced strains. As IBV S1 plays a major role in antigenicity, the antigenic relatedness of NGA/A116E7/2006 was compared with strains of other serotypes. NGA/A116E7/2006 did not cross-react with antisera against IT02, M41, D274, Connecticut or 793/B strains in virus neutralization assays. NGA/A116E7/2006 cross-reacted with the QX-like strain ITA/90254/2005 but only to a low level (antigenic relatedness of 33 %), suggesting that IBADAN also represents a new serotype. A comparison of <jats:italic>S1</jats:italic> sequences identified several amino acids that may play a role in IBV antigenicity. Despite the absence of obvious clinical signs in poultry infected by IBADAN strains, it is important to test the cross-protection of current vaccine strains.</jats:p>",0
